X,Y,Z,ROTW,ROTX,ROTY,ROTZ
-0.04394874,-0.6666013,1.780989,-0.05137661,-0.530807,-0.005646548,0.8459152
-0.07412413,-0.7276303,1.709974,0,0,0,0
0.0643273,0.1084309,1.779867,-0.1018644,0.70504,0.6765172,-0.186726
0.1072352,-0.3077095,1.697414,-0.1043529,0.6981301,-0.03368623,0.7075239
0.1026363,-0.6709204,1.761712,0.05966747,0.6238321,0.06428895,0.776621
0.1210182,-0.7243938,1.683954,0,0,0,0
-0.05717865,0.6397073,1.761751,0.008950768,-0.04063339,0.9974248,-0.05841637
-0.3008843,-0.01555965,1.679253,0,0,0,0
-0.2717233,0.02775955,1.668734,0,0,0,0
0.3005805,0.007990118,1.806954,0,0,0,0
0.3177984,0.08166613,1.814417,0,0,0,0
-0.01555469,0.1135275,1.821015,0.0149549,-0.0386795,0.998403,-0.03836377
-0.03898282,0.4196083,1.797071,0.01331017,-0.03861625,0.9984263,-0.03842743
-0.06069251,0.7111557,1.762296,0.01298574,-0.03736939,0.9965035,-0.07359017
-0.06963759,0.8334801,1.714567,0,0,0,0
-0.2265811,0.6038679,1.750821,-0.01545255,0.7724831,-0.6297225,0.0805022
-0.2991418,0.3479852,1.774097,-0.02646214,0.8707942,-0.1417669,-0.4700208
-0.3088058,0.124429,1.716159,-0.0947803,0.8334989,-0.08619762,0.5374629
-0.3056241,0.05533621,1.711937,-0.03808637,0.8378326,0.002645168,0.5445905
0.1183013,0.5873475,1.762006,0.002962329,0.801525,0.5954847,-0.05428378
0.2118922,0.3624988,1.862615,0.03217091,0.7347237,0.2689349,0.6219487
0.2730987,0.1431014,1.835748,-0.1149227,0.8768063,0.09218708,0.4577173
0.2858119,0.08006069,1.83111,-0.07808499,0.8805983,0.0709916,0.4619627
-0.09369603,0.1119539,1.782246,-0.1479473,0.6916609,-0.6849037,0.1749967
-0.07868259,-0.3076814,1.768543,0.0008018126,0.7156563,0.02418483,-0.6980333
-0.04340031,-0.6656154,1.783274,-0.05238457,-0.5380202,-0.009179144,0.8412526
-0.0732991,-0.726567,1.708641,0,0,0,0
0.06309827,0.1105686,1.787525,-0.1043192,0.6965484,0.6868926,-0.1792105
0.1111542,-0.303468,1.710908,-0.1043342,0.6950246,-0.02514704,0.7109309
0.1066761,-0.6694766,1.781743,0.06342515,0.6119125,0.07156409,0.7851235
0.1276922,-0.7261736,1.7053,0,0,0,0
-0.05547713,0.6402643,1.772907,0.01224724,-0.03779685,0.9977535,-0.05393856
-0.2971074,-0.01595294,1.694562,0,0,0,0
-0.2688523,0.02391357,1.684044,0,0,0,0
0.3009964,0.007828818,1.810678,0,0,0,0
0.3140615,0.05679782,1.793824,0,0,0,0
-0.0150941,0.1135732,1.829758,0.01725773,-0.03694005,0.9985129,-0.03618799
-0.03743564,0.4199947,1.807102,0.01383905,-0.03681594,0.9985662,-0.03631425
-0.05828923,0.7119495,1.773191,0.01164837,-0.03592913,0.9966615,-0.07238208
-0.06736601,0.8357145,1.724838,0,0,0,0
-0.2248946,0.6048946,1.762413,-0.01437665,0.7720244,-0.6306715,0.07762127
-0.2971792,0.3469324,1.784947,-0.02768979,0.8695662,-0.139543,-0.4728801
-0.3070019,0.1237406,1.72653,-0.1005883,0.8638134,-0.08132263,0.4869242
-0.3034062,0.05291244,1.726876,-0.01032741,0.8709038,0.02328843,0.4907928
0.1201921,0.5876262,1.772684,0.002155819,0.8023669,0.5944188,-0.05356207
0.2124704,0.3628683,1.871241,0.0297725,0.7329054,0.2655212,0.6256692
0.2735155,0.1438443,1.84215,-0.1441306,0.6410961,0.03845026,0.7528238
0.2850704,0.07787543,1.836576,-0.09269229,0.647714,0.02456055,0.7558252
-0.09314446,0.1104008,1.79062,-0.1487682,0.6976631,-0.6780216,0.1772599
-0.07997985,-0.3069584,1.771495,-0.005439666,0.7170351,0.02724498,-0.6964831
-0.04302853,-0.6642743,1.786771,-0.05473813,-0.5447915,-0.01025269,0.8367203
-0.07297217,-0.7258769,1.708,0,0,0,0
0.06348497,0.1122694,1.796328,-0.1068257,0.6904396,0.6935093,-0.1758584
0.1148665,-0.3039566,1.728165,-0.09976998,0.6931694,-0.01549103,0.7136681
0.1102588,-0.6730192,1.806391,0.068647,0.6086327,0.0786814,0.7865514
0.133482,-0.7285829,1.724319,0,0,0,0
-0.05325838,0.64095,1.783631,0.01094163,-0.03616389,0.9979114,-0.05239548
-0.2936881,-0.01975998,1.711407,0,0,0,0
-0.265892,0.02147407,1.698947,0,0,0,0
0.2974585,0.006193099,1.816097,0,0,0,0
0.3140036,0.0854944,1.826308,0,0,0,0
-0.01376615,0.1132978,1.837865,0.01524189,-0.03628885,0.9986202,-0.0347621
-0.03578949,0.4201132,1.816114,0.01161423,-0.03616234,0.998669,-0.0348937
-0.05651204,0.7125229,1.782997,0.009179316,-0.03557888,0.9967963,-0.07104234
-0.0650027,0.8368206,1.735893,0,0,0,0
-0.2230978,0.6055989,1.773238,-0.01274864,0.7719789,-0.631169,0.07424038
-0.2935792,0.3464639,1.796037,-0.02667525,0.8660948,-0.1361811,-0.4802324
-0.3047988,0.1230841,1.73967,-0.09240467,0.8471055,-0.08503854,0.5163741
-0.300541,0.0521984,1.740105,-0.01305981,0.8522066,0.02717255,0.5223359
0.1220066,0.5873015,1.781732,0.0005108439,0.8035063,0.5928399,-0.05401955
0.2142783,0.3618452,1.879426,0.02872983,0.7339454,0.2639687,0.6251554
0.2741929,0.1430209,1.846649,-0.1486236,0.6108425,0.02482174,0.7772813
0.2841966,0.07763,1.840488,-0.08814429,0.6190008,0.01050386,0.7803578
-0.09141675,0.1090994,1.799046,-0.1480714,0.7019669,-0.6737376,0.1771861
-0.08054017,-0.3059402,1.77479,-0.01174346,0.715306,0.02974133,-0.6980795
-0.0428797,-0.6633814,1.789031,-0.05469329,-0.5492113,-0.01228346,0.8338014
-0.07253008,-0.7255368,1.708,0,0,0,0
0.06439962,0.1129721,1.803935,-0.1110633,0.6861662,0.6969606,-0.1763146
0.1173689,-0.3017853,1.744608,-0.09435742,0.6946526,-0.006583232,0.7130997
0.1124984,-0.6700384,1.8319,0.0699603,0.5524212,0.09288561,0.8254142
0.1424677,-0.7299274,1.769694,0,0,0,0
-0.05149689,0.641402,1.793246,0.00848449,-0.03571905,0.9980202,-0.05106761
-0.2919906,-0.02110353,1.726064,0,0,0,0
-0.2632101,0.0186891,1.711579,0,0,0,0
0.2957799,0.005595152,1.820403,0,0,0,0
0.3173665,0.07957305,1.831,0,0,0,0
-0.01174468,0.1128898,1.844486,0.0128375,-0.03582892,0.9987347,-0.03287175
-0.03356848,0.4200113,1.82394,0.009148777,-0.03570727,0.9987753,-0.03300385
-0.05421211,0.7127916,1.792067,0.006626346,-0.03529435,0.9969779,-0.06888755
-0.06340604,0.8385429,1.745843,0,0,0,0
-0.2212461,0.6064007,1.784037,-0.009492527,0.7712826,-0.6326858,0.06886039
-0.2908188,0.3458873,1.805805,-0.02668615,0.8690773,-0.1333576,-0.4756134
-0.3014292,0.1223402,1.75082,-0.09107688,0.850657,-0.08180196,0.5112692
-0.296648,0.0527208,1.751438,-0.01395711,0.8550102,0.0316183,0.5174583
0.1244457,0.5872996,1.790712,0.0004150948,0.803785,0.5925699,-0.0528255
0.2159424,0.3614849,1.885836,0.02675409,0.7368178,0.2600221,0.6235161
0.2746018,0.1426395,1.851363,-0.1489092,0.6058492,0.01920856,0.7812834
0.2845722,0.07779478,1.843841,-0.09497754,0.6138904,0.001729448,0.7836547
-0.08903591,0.108001,1.806065,-0.1476446,0.7051809,-0.6707656,0.1760522
-0.08063149,-0.3053969,1.776925,-0.01799987,0.7132714,0.03187633,-0.6999313
-0.04324452,-0.6617897,1.791428,-0.05465113,-0.5551216,-0.01219372,0.8298823
-0.0725234,-0.7253003,1.70776,0,0,0,0
0.06600998,0.1132437,1.810078,-0.115281,0.6831372,0.6991362,-0.1767554
0.1207342,-0.3014472,1.758152,-0.08984283,0.6963637,0.001356611,0.7120422
0.1125345,-0.6771088,1.8652,0.08968555,0.5806128,0.1058513,0.8022723
0.142647,-0.7306948,1.782447,0,0,0,0
-0.04920483,0.6415692,1.802002,0.005940884,-0.03538591,0.9981527,-0.04902731
-0.2877327,-0.02124393,1.737314,0,0,0,0
-0.2593549,0.02275636,1.723824,0,0,0,0
0.2952059,0.005226991,1.823941,0,0,0,0
0.3208793,0.07473952,1.8345,0,0,0,0
-0.009771431,0.1128513,1.850246,0.01144353,-0.03585243,0.99888,-0.02867648
-0.03170922,0.4206695,1.832283,0.009195559,-0.0357878,0.9989033,-0.02875709
-0.05267347,0.7143548,1.80348,0.008069024,-0.0359634,0.9973297,-0.06304808
-0.06200809,0.8406196,1.756611,0,0,0,0
-0.2193335,0.6067771,1.793949,-0.01430872,0.7732293,-0.6304915,0.06627396
-0.2868793,0.344734,1.81854,-0.02311536,0.8584685,-0.1314489,-0.4951955
-0.2977973,0.1216198,1.762128,-0.09119777,0.8364197,-0.08649565,0.5334825
-0.2930555,0.05226622,1.763945,-0.007445251,0.840767,0.03576841,0.540163
0.126956,0.587725,1.801238,-0.002912604,0.8050101,0.5912719,-0.04845327
0.2176062,0.360939,1.893269,0.02345089,0.7385946,0.2549262,0.6236511
0.2755328,0.1421638,1.857399,-0.1502625,0.5535043,0.005983701,0.8191572
0.2865791,0.07724327,1.849869,-0.1013693,0.5591587,-0.0001496048,0.82284
-0.08727573,0.1075618,1.812027,-0.1486838,0.7076163,-0.6688387,0.1727051
-0.07997565,-0.3049833,1.78036,-0.02109881,0.7121599,0.03315097,-0.7009166
-0.04395669,-0.6611158,1.794679,-0.05282849,-0.5655744,-0.01202198,0.8229157
-0.07242018,-0.7243133,1.707209,0,0,0,0
0.06810625,0.1136323,1.815564,-0.119056,0.6818787,0.70029,-0.1745308
0.1242932,-0.3007217,1.771898,-0.08437812,0.6974021,0.009716821,0.7116293
0.1137398,-0.6820427,1.884465,0.09148219,0.5563992,0.1107168,0.8184087
0.1466298,-0.7341927,1.810156,0,0,0,0
-0.04756532,0.6428826,1.812606,0.007412324,-0.03583226,0.9983701,-0.0437982
-0.2865734,-0.02189755,1.749639,0,0,0,0
-0.2571744,0.02664983,1.737104,0,0,0,0
0.2980407,0.00591919,1.828103,0,0,0,0
0.3191257,0.07847865,1.845834,0,0,0,0
-0.007627841,0.1130641,1.856484,0.0107392,-0.0356107,0.9989533,-0.02662289
-0.029464,0.4212441,1.839791,0.008306891,-0.03554577,0.9989765,-0.02670952
-0.05038908,0.7152379,1.811902,0.007005487,-0.035827,0.9974253,-0.06172552
-0.06027291,0.8415636,1.76607,0,0,0,0
-0.2174917,0.6067386,1.802149,-0.01550839,0.7746769,-0.6288378,0.06479395
-0.2843174,0.3445784,1.82747,-0.0201255,0.8628529,-0.1311343,-0.4877333
-0.294097,0.1209346,1.773603,-0.0934111,0.8729432,-0.07493141,0.4728952
-0.2887552,0.0528205,1.774137,-0.01528879,0.8773624,0.03622223,0.4782148
