X,Y,Z,ROTW,ROTX,ROTY,ROTZ
0.1317901,0.3980455,1.872697,-0.008761167,0.7698519,0.6380971,0.009133596
0.2027888,0.1443897,1.891655,-0.050593,0.8004568,0.1311047,0.5826843
0.2257728,-0.06764969,1.801624,-0.2019736,0.8924357,-0.0353315,0.4018916
0.2125637,-0.1368629,1.769838,-0.1590001,0.893501,-0.1643958,0.3864571
-0.1027708,-0.1341019,1.808114,-0.1840568,0.6962814,-0.6813273,0.1307996
-0.1486097,-0.5279109,1.77579,0.06964052,-0.7056773,0.01207546,0.7049992
-0.1682493,-0.9106626,1.785596,0.01168943,-0.6341893,0.02614655,0.7726471
-0.186653,-0.96788,1.70907,0,0,0,0
0.06222261,-0.1279522,1.809569,-0.17033,0.6713445,0.7090074,-0.1326376
0.1125744,-0.5589404,1.800697,-0.04849027,0.7024908,0.0336179,0.7092426
0.1338152,-0.9199055,1.799189,-0.02159863,0.729906,0.02003149,0.6829125
0.1319567,-0.9691257,1.72758,0,0,0,0
-0.04666457,0.4317356,1.873029,0.02047798,-0.02360713,0.9994743,0.00862644
-0.2767717,-0.2297872,1.733935,0,0,0,0
-0.20801,-0.1511819,1.7628,0,0,0,0
0.2250792,-0.2123259,1.727014,0,0,0,0
0.2432818,-0.1474771,1.720397,0,0,0,0
-0.01977955,-0.1337127,1.846963,0.002515547,-0.02133322,0.9992298,0.03283866
-0.03386418,0.1943673,1.868525,0.01114713,-0.02104876,0.9991708,0.03302172
-0.04696805,0.5084291,1.870849,0.02100335,-0.01726705,0.9995087,-0.01558892
-0.0644876,0.6614346,1.849189,0,0,0,0
-0.2266316,0.384966,1.857916,-0.03579665,0.789726,-0.6120763,0.02034904
-0.2750117,0.1230038,1.863476,-0.04212434,0.8267102,-0.08153217,-0.5550931
-0.2776909,-0.09179498,1.779406,-0.1152242,0.6344782,-0.1454183,0.7503428
-0.2565462,-0.1629399,1.754526,-0.2103025,0.6246177,-0.03669099,0.7511853
0.1345979,0.3968579,1.873173,-0.009454864,0.7718492,0.6356408,0.01095536
0.2038212,0.1441166,1.892147,-0.04949413,0.7976118,0.1287254,0.5871931
0.2264933,-0.06713685,1.801587,-0.1723059,0.6607168,-0.1139119,0.7216564
0.2129591,-0.1380961,1.768999,-0.08768022,0.6895378,-0.2112192,0.6871943
-0.1018817,-0.1339497,1.807619,-0.1830949,0.6959966,-0.6820373,0.1299624
-0.1482117,-0.5285238,1.775658,0.06963462,-0.7047334,0.01271848,0.705932
-0.1683819,-0.9134764,1.786014,0.01158589,-0.6374671,0.0270332,0.769916
-0.1862951,-0.9685395,1.708155,0,0,0,0
0.0631789,-0.1280157,1.80861,-0.1713076,0.671679,0.7083503,-0.1331955
0.1130523,-0.5591658,1.800276,-0.04760133,0.7035213,0.03372902,0.7082756
0.1344046,-0.9211723,1.798853,-0.02151797,0.731178,0.02020663,0.6815479
0.1322633,-0.9722511,1.725395,0,0,0,0
-0.04437117,0.4318227,1.873295,0.02038229,-0.02189539,0.9994975,0.01048354
-0.2652881,-0.2295237,1.728719,0,0,0,0
-0.202789,-0.167774,1.754746,0,0,0,0
0.2251841,-0.2120619,1.727652,0,0,0,0
0.2591633,-0.1296421,1.753857,0,0,0,0
-0.01832804,-0.1329682,1.846297,0.0002783065,-0.02079084,0.9992389,0.03300373
-0.03199734,0.1948698,1.867982,0.009965661,-0.0204699,0.9991893,0.03320374
-0.04458367,0.508529,1.871556,0.02076278,-0.01728905,0.9995576,-0.01243953
-0.0618,0.661781,1.850044,0,0,0,0
-0.2249081,0.3847786,1.858087,-0.03671332,0.7901199,-0.6115535,0.01910635
-0.2712016,0.1239235,1.864023,-0.03913395,0.8298455,-0.07927547,-0.5509449
-0.2701796,-0.09032021,1.777945,-0.1410435,0.7214707,-0.1271131,0.6659048
-0.2458475,-0.1607641,1.752577,-0.2291904,0.6759282,-0.008850882,0.7003675
0.1372453,0.3958825,1.873284,-0.01065547,0.7737789,0.633252,0.01202544
0.2052332,0.1430193,1.892867,-0.04812739,0.7933537,0.1271892,0.5933772
0.2278903,-0.06719297,1.801073,-0.1745408,0.6599067,-0.1163465,0.7214722
0.2127009,-0.1382049,1.768909,-0.0791276,0.69283,-0.2160709,0.6834023
-0.1004493,-0.1330343,1.80733,-0.1818966,0.6955811,-0.6830448,0.128571
-0.147824,-0.528358,1.775231,0.07056845,-0.7030621,0.0133333,0.7074927
-0.1685472,-0.9133927,1.785919,0.01181659,-0.6386454,0.02783349,0.7689069
-0.1862819,-0.9684961,1.708117,0,0,0,0
0.06464355,-0.1274235,1.807566,-0.1727021,0.6721098,0.7073869,-0.1343367
0.1150721,-0.5558437,1.796695,-0.05035386,0.7050028,0.03240883,0.7066718
0.1345627,-0.9212014,1.798562,-0.01636135,0.7292687,0.02118402,0.6837035
0.1325528,-0.9747373,1.723732,0,0,0,0
-0.04197711,0.4320391,1.873515,0.02022841,-0.02078101,0.9995064,0.01207572
-0.2578154,-0.2276444,1.723951,0,0,0,0
-0.1914136,-0.1556644,1.74083,0,0,0,0
0.2258454,-0.2119274,1.726808,0,0,0,0
0.2613262,-0.1567802,1.737625,0,0,0,0
-0.01650944,-0.1319317,1.845809,-0.000539166,-0.02044804,0.9992505,0.03286124
-0.02991123,0.1953187,1.867373,0.009525024,-0.02011603,0.9992054,0.03306552
-0.04229485,0.5082858,1.871665,0.02062091,-0.01791675,0.9995716,-0.01051007
-0.05866634,0.6615036,1.850008,0,0,0,0
-0.2226919,0.3848126,1.858234,-0.03652555,0.7899312,-0.6118458,0.017867
-0.2663768,0.1253003,1.863545,-0.03790792,0.8280959,-0.0748359,-0.554274
-0.2637811,-0.09122511,1.774895,-0.135816,0.6691972,-0.1373392,0.7175424
-0.2372139,-0.1599389,1.749858,-0.2417361,0.6563969,-0.003094645,0.7146308
0.1397529,0.3952205,1.873355,-0.0106444,0.7747234,0.6320735,0.01317134
0.2068477,0.1419373,1.893453,-0.04676703,0.791117,0.1260918,0.5966973
0.2290164,-0.06739176,1.800622,-0.1746495,0.6530486,-0.120639,0.7269603
0.2128434,-0.1378872,1.768187,-0.07503532,0.6885228,-0.2229286,0.6860095
-0.09848372,-0.1318703,1.807025,-0.1814521,0.6951294,-0.6836768,0.1282825
-0.1471095,-0.5278532,1.773907,0.07244529,-0.7022612,0.01343373,0.7080964
-0.1690831,-0.9120777,1.78551,0.01220104,-0.641922,0.02989149,0.7660899
-0.1862817,-0.9682643,1.708252,0,0,0,0
0.06623191,-0.1265306,1.806977,-0.1732996,0.6724866,0.7067263,-0.1351556
0.1196778,-0.5498018,1.7886,-0.059614,0.7051219,0.02906284,0.7059777
0.1367293,-0.9197592,1.797557,-0.006792354,0.7328315,0.02510233,0.679913
0.1335423,-0.9728694,1.72434,0,0,0,0
-0.03959212,0.4319702,1.873326,0.02013977,-0.0201789,0.9995093,0.01297701
-0.247849,-0.225963,1.720769,0,0,0,0
-0.1857902,-0.145362,1.7417,0,0,0,0
0.2259806,-0.2126064,1.729183,0,0,0,0
0.2608025,-0.1532403,1.738042,0,0,0,0
-0.01476236,-0.1308168,1.845593,-0.001382335,-0.01984463,0.9992607,0.03289943
-0.02773444,0.19605,1.867166,0.00907962,-0.0194991,0.9992204,0.03310539
-0.03963198,0.5085346,1.872199,0.02049877,-0.01767054,0.9995963,-0.008647345
-0.05584366,0.6615979,1.849965,0,0,0,0
-0.2206914,0.3849865,1.858733,-0.03644845,0.7900389,-0.6117454,0.0166604
-0.2637177,0.1258062,1.8633,-0.03787523,0.8325031,-0.0734202,-0.5478261
-0.2580743,-0.09090119,1.772056,-0.1429236,0.6632313,-0.1374283,0.721672
-0.2315048,-0.1559034,1.748306,-0.2481263,0.6490386,0.001181726,0.7191529
0.1421895,0.3949335,1.873832,-0.01072408,0.7758977,0.630605,0.0143187
0.2086509,0.1415752,1.8941,-0.04542452,0.7929274,0.1254645,0.5945262
0.2295695,-0.06821903,1.800912,-0.1710386,0.64293,-0.1252251,0.7360065
0.2133567,-0.1385568,1.769045,-0.06917676,0.6784315,-0.2224776,0.6967416
-0.09672974,-0.1308126,1.806969,-0.1807022,0.6954201,-0.6836445,0.1279364
-0.1466549,-0.5272565,1.772954,0.07428765,-0.7014574,0.01368606,0.7086971
-0.1694761,-0.9097032,1.786628,0.01118931,-0.6460147,0.03286557,0.762535
-0.1861982,-0.9682086,1.70889,0,0,0,0
0.06788671,-0.125391,1.806655,-0.1740358,0.6723188,0.7066493,-0.1354468
0.1238613,-0.5473628,1.782767,-0.06639883,0.7052897,0.02667676,0.7052985
0.1407411,-0.9176005,1.797456,-0.00096293,0.7326928,0.03016214,0.6798902
0.1373622,-0.9694762,1.723719,0,0,0,0
-0.0369656,0.4323511,1.873573,0.02006551,-0.0192403,0.9995164,0.01393365
-0.2402778,-0.2237815,1.716992,0,0,0,0
-0.1810471,-0.1389856,1.741768,0,0,0,0
0.2261961,-0.2125005,1.72969,0,0,0,0
0.2596658,-0.1468806,1.742449,0,0,0,0
-0.01280022,-0.1299995,1.845668,-0.001576327,-0.01919176,0.9992671,0.03308255
-0.02532853,0.1965705,1.867343,0.009364836,-0.01882839,0.9992244,0.0332907
-0.03673933,0.5086706,1.873106,0.02120253,-0.01725119,0.9996026,-0.006902953
-0.05296237,0.6616575,1.850502,0,0,0,0
-0.218591,0.3848221,1.858937,-0.03767983,0.7903593,-0.6112571,0.01664457
-0.2612512,0.1267127,1.863112,-0.03840223,0.8315973,-0.07266766,-0.5492637
-0.2551987,-0.09044489,1.769886,-0.07760669,0.3174099,-0.1862182,0.9265803
-0.2297139,-0.1543839,1.743153,-0.2278089,0.29833,-0.1230631,0.9186718
0.1446832,0.3946995,1.874653,-0.01103767,0.7767885,0.6294731,0.01553491
0.2102476,0.1413627,1.894973,-0.04421878,0.7936792,0.1242798,0.5938624
0.2301334,-0.06922404,1.800942,-0.1686699,0.6360998,-0.1291673,0.7417839
0.2136465,-0.1394403,1.769673,-0.06335905,0.6723418,-0.2222363,0.7032448
-0.09483498,-0.1300608,1.807094,-0.1802793,0.6957083,-0.6834919,0.1277819
-0.1455743,-0.5256444,1.77137,0.07664818,-0.7010307,0.01287081,0.7088832
-0.1692606,-0.9103075,1.786596,0.01067008,-0.6461103,0.03493478,0.7623695
-0.1860536,-0.9680355,1.708755,0,0,0,0
0.0698191,-0.1245332,1.806731,-0.1744363,0.6722062,0.7067125,-0.1351596
0.1271684,-0.5463739,1.780047,-0.06984355,0.70517,0.02549013,0.7051294
0.1500709,-0.9100895,1.797848,-0.00261108,0.7469755,0.03969535,0.6636602
0.1440742,-0.9642237,1.722214,0,0,0,0
-0.03413584,0.4325888,1.874212,0.02080838,-0.01833579,0.9995039,0.01492468
-0.236601,-0.2213626,1.709169,0,0,0,0
-0.1961887,-0.1450733,1.769667,0,0,0,0
0.2277642,-0.2092019,1.731607,0,0,0,0
0.2605366,-0.1484136,1.743178,0,0,0,0
-0.01118021,-0.1294369,1.845679,-0.0007212003,-0.01845176,0.9992803,0.03313218
-0.02322717,0.1967261,1.867347,0.01010036,-0.01809188,0.9992296,0.03333006
-0.03415762,0.508311,1.873519,0.02176217,-0.01678445,0.999605,-0.005876943
-0.05026792,0.6611769,1.85056,0,0,0,0
-0.2163693,0.3845816,1.859101,-0.03805055,0.7902665,-0.6113591,0.01646267
-0.2592235,0.1273796,1.862569,-0.03957366,0.8338199,-0.07264031,-0.5458037
-0.2517838,-0.08796591,1.767781,-0.07616866,0.2888291,-0.1918279,0.9348679
-0.2251655,-0.1521106,1.739227,-0.2316139,0.2669823,-0.1386828,0.9251176
0.147237,0.3945172,1.875279,-0.01064953,0.7766734,0.6295931,0.01666119
0.2122476,0.13967,1.896341,-0.04217842,0.7939748,0.1236216,0.593753
0.2307315,-0.07184724,1.800297,-0.1651342,0.6189555,-0.1374797,0.7554628
0.2144773,-0.1394547,1.769069,-0.06102258,0.6545988,-0.2297784,0.7176201
-0.0933362,-0.1295533,1.806984,-0.1802544,0.6958432,-0.683277,0.1282307
-0.1445686,-0.5242504,1.770477,0.07791855,-0.7015052,0.01269257,0.7082782
-0.1691416,-0.91032,1.786529,0.01077951,-0.6468056,0.03636657,0.7617111
-0.1858927,-0.9680205,1.708768,0,0,0,0
0.07149616,-0.1239271,1.806917,-0.1740456,0.6722201,0.7069818,-0.1341828
0.1312298,-0.5419837,1.777751,-0.07450939,0.7041563,0.0255301,0.7056632
0.1548921,-0.9074256,1.796336,-0.002354793,0.7490771,0.04099545,0.661209
0.1483712,-0.9601751,1.720663,0,0,0,0
-0.03162692,0.4323618,1.874468,0.02139753,-0.0174818,0.9994984,0.01547497
-0.2311798,-0.220232,1.703369,0,0,0,0
-0.1932222,-0.151416,1.766837,0,0,0,0
0.2282047,-0.2099208,1.730476,0,0,0,0
0.2627243,-0.1341857,1.753759,0,0,0,0
-0.009001712,-0.1290323,1.846251,-0.001769506,-0.01873591,0.9992837,0.03283023
-0.0211979,0.1967573,1.867711,0.009826066,-0.0183537,0.999237,0.03304543
-0.03234361,0.5080233,1.873971,0.02227067,-0.01735474,0.9995861,-0.005520521
-0.04760341,0.6609654,1.851151,0,0,0,0
-0.2141209,0.384599,1.859432,-0.03825945,0.7900345,-0.6116414,0.01662703
-0.2567661,0.1283574,1.861623,-0.04146044,0.8346597,-0.07129043,-0.5445566
-0.2480581,-0.08493944,1.764498,-0.1378051,0.5638505,-0.1621066,0.7979999
-0.2221671,-0.1518666,1.735303,-0.2532887,0.5479057,-0.06245738,0.7948228
0.1494919,0.3941639,1.875944,-0.01022668,0.7767599,0.6294764,0.01728772
0.2142056,0.1397313,1.897691,-0.04043458,0.7959735,0.1242865,0.5910533
0.2311873,-0.07234216,1.800385,-0.1627786,0.6135971,-0.1423192,0.7594386
0.215637,-0.1407893,1.771372,-0.05239938,0.650192,-0.2159981,0.7265325
-0.09109623,-0.1291978,1.807759,-0.1795115,0.6961225,-0.6832739,0.1277726
-0.1437743,-0.5245356,1.770366,0.07983864,-0.7004947,0.01305053,0.7090576
-0.1691419,-0.9103367,1.786489,0.01143573,-0.6482868,0.03714635,0.7604036
-0.1856875,-0.9680044,1.708719,0,0,0,0
0.07352332,-0.1234891,1.807347,-0.1745277,0.6718711,0.7070099,-0.1351528
0.1331143,-0.5409405,1.778083,-0.07455229,0.7049073,0.02544474,0.7049115
0.1570993,-0.9065892,1.795669,-0.003463648,0.7524073,0.04042058,0.6574476
0.1498432,-0.9590808,1.720097,0,0,0,0
-0.02972788,0.4321437,1.874868,0.02190613,-0.01776672,0.9994807,0.01558316
-0.2320644,-0.2158479,1.69839,0,0,0,0
-0.1773282,-0.1498528,1.743936,0,0,0,0
0.2294524,-0.2114338,1.733474,0,0,0,0
0.2637994,-0.1263828,1.76,0,0,0,0
-0.006517208,-0.1288803,1.847046,-0.002278379,-0.01882266,0.9992912,0.03252051
-0.01874992,0.1966608,1.868292,0.01010423,-0.01841825,0.9992427,0.03275125
-0.03002946,0.5077035,1.874594,0.02334165,-0.01777283,0.9995558,-0.005246081
-0.04534437,0.6603851,1.85126,0,0,0,0
-0.211657,0.3844475,1.859705,-0.03880666,0.7898585,-0.6118156,0.01729535
-0.2547427,0.1293812,1.860732,-0.04395707,0.8348925,-0.07110539,-0.5440279
-0.2458259,-0.08135226,1.762228,-0.1143999,0.4360524,-0.1851671,0.8732033
-0.2231322,-0.150192,1.730375,-0.2237422,0.4188793,-0.1232949,0.8713656
