X,Y,Z,ROTW,ROTX,ROTY,ROTZ
-0.28572,0.02962503,1.9365,0,0,0,0
0.2873216,-0.05846033,1.89276,0,0,0,0
0.3167574,-0.00886898,1.8942,0,0,0,0
0.01484427,0.05062938,2.018862,-0.02825187,-0.01274673,0.9992908,0.02138072
0.007009154,0.3730967,2.032891,-0.0272814,-0.01272596,0.9993178,0.02139308
-0.0005709003,0.6813699,2.03414,-0.02586059,-0.01213064,0.9995082,-0.01294344
-0.01787999,0.8278318,2.020006,0,0,0,0
-0.1775498,0.5527382,2.0287,-0.0238638,0.8019397,-0.5969275,0.0008454529
-0.2380943,0.3030699,2.04617,-0.04219334,0.8017587,-0.1158564,-0.5847906
-0.2578914,0.09418721,1.969153,0.134355,-0.5436181,-0.1210988,0.8196115
-0.2625906,0.009431214,1.934194,0.129701,-0.5455219,-0.1468251,0.8148779
0.172884,0.5577835,2.010553,-0.05651101,0.7953649,0.6019661,-0.04287273
0.2474229,0.3053632,2.044579,-0.03913062,0.767217,0.1513177,0.6220528
0.2806654,0.09789977,1.954116,-0.2155697,0.9289963,0.008434649,0.3007066
0.2847022,0.01520276,1.908221,-0.2458732,0.925158,-0.05253045,0.2843756
-0.06598471,0.04855358,1.984758,-0.1554728,0.70451,-0.6811761,0.124471
-0.08827393,-0.3341555,1.992095,0.01454076,-0.6870479,0.02694079,0.7259669
-0.08593249,-0.6933931,2.039566,-0.04257388,-0.608141,0.05006999,0.7911036
-0.1129865,-0.7689618,1.945277,0,0,0,0
0.0951213,0.05076396,1.975643,-0.1822087,0.6874179,0.6837675,-0.1634581
0.1253256,-0.340987,1.994661,-0.008808773,0.7260523,0.04455239,0.6861382
0.1264969,-0.7021218,2.029096,0.02948614,0.6457876,0.03729377,0.7620355
0.144025,-0.7706214,1.930985,0,0,0,0
0.001303203,0.6062089,2.036039,-0.02611053,-0.01240713,0.9995614,0.006427487
-0.2633156,-0.05951074,1.918539,0,0,0,0
-0.2867361,0.03454627,1.939425,0,0,0,0
0.2873147,-0.05846327,1.892796,0,0,0,0
0.300556,0.002309351,1.86528,0,0,0,0
0.01488036,0.05051536,2.018533,-0.02721191,-0.0128731,0.9993165,0.02145872
0.006949696,0.3730112,2.032608,-0.02662786,-0.01286056,0.9993321,0.02146623
-0.0007164047,0.681305,2.033901,-0.02559773,-0.01227246,0.9995141,-0.01287002
-0.01801839,0.8278272,2.019737,0,0,0,0
-0.1775922,0.5528513,2.028238,-0.02431826,0.8016928,-0.5972401,0.001214766
-0.2401956,0.3029713,2.045882,-0.04299434,0.8072101,-0.1194777,-0.5764446
-0.2594,0.09394698,1.968633,0.1289378,-0.5137155,-0.1269286,0.8386659
-0.2649551,0.009548793,1.934703,0.125985,-0.5149987,-0.1451745,0.8353613
0.1726798,0.5578035,2.010289,-0.05665439,0.7952574,0.6020988,-0.04281374
0.24727,0.3053882,2.044588,-0.03888194,0.7667729,0.1516781,0.6225283
0.2806247,0.0980342,1.954127,-0.1612091,0.4593389,-0.1436204,0.861622
0.2853331,0.01430513,1.908483,-0.1415243,0.4681689,-0.2037114,0.8481099
-0.06594239,0.04843281,1.984241,-0.1562317,0.7044218,-0.6809807,0.1250869
-0.08825154,-0.3341101,1.991877,0.01426885,-0.6878222,0.02726813,0.7252266
-0.08580711,-0.693145,2.039405,-0.04270736,-0.6073408,0.05011539,0.7917081
-0.1130319,-0.7689795,1.945279,0,0,0,0
0.09514884,0.05066773,1.975464,-0.1817589,0.6874687,0.683959,-0.1629432
0.1255322,-0.3404235,1.99444,-0.009066198,0.7253295,0.04474515,0.6868863
0.1263935,-0.7011911,2.029174,0.03009832,0.6455833,0.03737481,0.7621807
0.1439221,-0.7704229,1.931188,0,0,0,0
0.001178362,0.6061392,2.035789,-0.02585008,-0.01254651,0.999566,0.006497649
-0.2655388,-0.05966222,1.919081,0,0,0,0
-0.2921361,0.02514458,1.937722,0,0,0,0
0.2885149,-0.05787985,1.891903,0,0,0,0
0.3119334,0.003584774,1.90125,0,0,0,0
0.01465642,0.05047759,2.018142,-0.02602387,-0.01291776,0.9993476,0.02145221
0.006679948,0.3729787,2.032204,-0.02590494,-0.01291521,0.9993507,0.02145375
-0.001024729,0.6812773,2.033515,-0.025349,-0.01232713,0.9995205,-0.01282046
-0.01823112,0.8278018,2.019416,0,0,0,0
-0.17772,0.5529475,2.027846,-0.02430018,0.8015792,-0.5973932,0.001275596
-0.2414566,0.3028277,2.045379,-0.04404223,0.8086278,-0.12107,-0.5740413
-0.2611028,0.09361983,1.968388,0.1273146,-0.4998635,-0.1279394,0.8470886
-0.2665938,0.00898316,1.934497,0.1229085,-0.5014771,-0.1468463,0.8437122
0.1724898,0.5576573,2.010045,-0.05633739,0.7954258,0.6019306,-0.04246797
0.2471645,0.305398,2.044493,-0.03891559,0.7661758,0.1520164,0.6231784
0.2808006,0.09765942,1.953579,-0.07015777,-0.02387308,-0.2048888,0.9759757
0.2855913,0.01348391,1.908629,-0.02351851,-0.009322596,-0.242792,0.9697484
-0.06623264,0.04810084,1.983596,-0.1567884,0.7054098,-0.6796407,0.126107
-0.08844398,-0.3339981,1.991631,0.01379972,-0.688707,0.02760717,0.7243825
-0.0856837,-0.6931553,2.039092,-0.04292645,-0.606432,0.04980927,0.7924119
-0.1130516,-0.7691384,1.945157,0,0,0,0
0.09495661,0.05082289,1.975219,-0.1813938,0.6868613,0.6848302,-0.1622508
0.1250376,-0.3393171,1.99401,-0.009047256,0.7245165,0.04440306,0.6877661
0.126396,-0.700693,2.029322,0.03005733,0.6459752,0.03834249,0.761802
0.1439288,-0.7702929,1.931266,0,0,0,0
0.000877634,0.60611,2.035396,-0.02560223,-0.01261166,0.9995714,0.006521432
-0.2670664,-0.06001439,1.917901,0,0,0,0
-0.2925613,0.04332412,1.946706,0,0,0,0
0.2883505,-0.05744937,1.890867,0,0,0,0
0.2819254,-0.05273245,1.911714,0,0,0,0
0.01454511,0.05042904,2.017832,-0.02555315,-0.0130391,0.9993587,0.02143032
0.00648244,0.3729653,2.031879,-0.02544936,-0.01303687,0.9993613,0.02143168
-0.001319251,0.6813007,2.033187,-0.02490477,-0.01249327,0.9995296,-0.01281255
-0.01856587,0.8277475,2.018875,0,0,0,0
-0.1778108,0.552944,2.027162,-0.0250182,0.8016794,-0.5972275,0.001933895
-0.242374,0.3026906,2.04502,-0.04438356,0.8085657,-0.1226153,-0.5737744
-0.2626021,0.09335007,1.968213,0.1297895,-0.5107075,-0.1251857,0.8406313
-0.2677554,0.008803345,1.9341,0.1239763,-0.512741,-0.1472711,0.8366825
0.1721712,0.5575967,2.009682,-0.05649908,0.7955678,0.6017305,-0.04242831
0.247023,0.3054128,2.044199,-0.03906443,0.7659895,0.15237,0.6233116
0.2808291,0.09770684,1.953233,-0.09036315,0.07226884,-0.197077,0.973536
0.2864152,0.01446665,1.908456,-0.05181617,0.08543935,-0.2403105,0.9655392
-0.06638078,0.0478013,1.983171,-0.1569384,0.7063182,-0.6785668,0.1266181
-0.08840726,-0.3336091,1.991364,0.01349363,-0.6890627,0.02764674,0.7240485
-0.08585222,-0.6920255,2.039461,-0.04340817,-0.6078137,0.05069808,0.7912699
-0.1130118,-0.7690716,1.945205,0,0,0,0
0.09486219,0.05096589,1.974961,-0.1813235,0.6861708,0.6856166,-0.1619297
0.1247085,-0.3388358,1.993628,-0.008985215,0.7241915,0.04411233,0.6881279
0.1262581,-0.6999885,2.029248,0.03013865,0.6457987,0.03886409,0.7619221
0.143824,-0.7699897,1.931579,0,0,0,0
0.0006074858,0.6061239,2.035067,-0.02516025,-0.01276273,0.9995807,0.006515136
-0.2692369,-0.06024284,1.919766,0,0,0,0
-0.2938818,0.03749481,1.943783,0,0,0,0
0.2909401,-0.05644881,1.889161,0,0,0,0
0.2890052,-0.02225357,1.919143,0,0,0,0
0.01442725,0.05043381,2.017699,-0.02578639,-0.01310326,0.9993541,0.02132567
0.006324573,0.3729768,2.031682,-0.02554607,-0.01309813,0.9993603,0.02132882
-0.001514828,0.6813188,2.032934,-0.02485985,-0.01254645,0.999529,-0.01289856
-0.01888755,0.8279096,2.018488,0,0,0,0
-0.1778873,0.55305,2.02693,-0.0249466,0.8015922,-0.5973471,0.002020913
-0.2433807,0.30239,2.044984,-0.0448747,0.8090617,-0.1240847,-0.5727202
-0.2639456,0.09297516,1.968087,0.122878,-0.4601579,-0.1323827,0.8692701
-0.2692597,0.01014841,1.935785,0.1137318,-0.4626295,-0.1485519,0.866586
0.1719006,0.5576735,2.009488,-0.05637636,0.7955098,0.6018179,-0.04243953
0.2469141,0.3054069,2.043955,-0.03954271,0.7650488,0.1524268,0.624422
0.281175,0.09759693,1.952689,-0.1239009,0.2384344,-0.1788312,0.946476
0.2872746,0.01516425,1.908773,-0.09468625,0.2493829,-0.2251442,0.9370981
-0.06648544,0.0476466,1.983042,-0.1567558,0.7069306,-0.6779403,0.1267813
-0.08846027,-0.3338574,1.991249,0.01343473,-0.6888958,0.02760418,0.7242101
-0.08593756,-0.6920636,2.039567,-0.04362698,-0.6085121,0.0509545,0.7907044
-0.1128492,-0.7691569,1.945567,0,0,0,0
0.09467607,0.05118083,1.974775,-0.1816259,0.6852552,0.686379,-0.1622386
0.1249729,-0.3399361,1.993483,-0.009302041,0.7243456,0.04441581,0.6879418
0.1262642,-0.6999548,2.029232,0.03060586,0.6455066,0.03890101,0.7621491
0.1438379,-0.7700534,1.931769,0,0,0,0
0.0004201958,0.6061403,2.034827,-0.0251165,-0.01282287,0.9995817,0.006420464
-0.2710689,-0.05962901,1.921067,0,0,0,0
-0.2970507,0.05120451,1.9585,0,0,0,0
0.2923477,-0.05808834,1.892322,0,0,0,0
0.2971323,-0.04376738,1.903167,0,0,0,0
0.01409024,0.05039136,2.017099,-0.02535082,-0.01303145,0.9993653,0.02136518
0.006029735,0.3728837,2.031101,-0.02527178,-0.01302976,0.9993674,0.02136621
-0.001764557,0.681178,2.032396,-0.02475338,-0.01247011,0.9995337,-0.01281005
-0.01926172,0.8277436,2.017819,0,0,0,0
-0.1780133,0.5531386,2.026425,-0.02487118,0.8013194,-0.5977163,0.001959084
-0.2438622,0.3022561,2.044758,-0.04481949,0.8088101,-0.1248019,-0.5729241
-0.2647143,0.09270169,1.967974,0.1324576,-0.5217351,-0.1225344,0.8338062
-0.2695183,0.009600246,1.933565,0.1270868,-0.5238906,-0.15014,0.8287616
0.1715735,0.5576084,2.00906,-0.0561818,0.7954562,0.6019248,-0.04218674
0.2466699,0.3051987,2.043373,-0.03997947,0.7645212,0.1522478,0.6250837
0.2811919,0.09777907,1.952432,-0.0003681661,-0.3448532,-0.2175058,0.9131086
0.2883984,0.01662016,1.904145,0.05293239,-0.3280123,-0.2621915,0.9060142
-0.06681214,0.04741522,1.982377,-0.1568359,0.7076185,-0.6771334,0.1271572
-0.08844543,-0.3338499,1.99124,0.01251428,-0.6892456,0.02794122,0.7238806
-0.08603048,-0.6921014,2.039457,-0.04347533,-0.6093905,0.050882,0.7900406
-0.112631,-0.7691861,1.945775,0,0,0,0
0.09435506,0.05131974,1.974267,-0.1815296,0.6846587,0.6871309,-0.1616804
0.1250061,-0.3397536,1.99328,-0.009350363,0.7240406,0.0450079,0.6882238
0.1263509,-0.6995799,2.029094,0.03060315,0.6450908,0.03905528,0.7624933
0.1441016,-0.7704785,1.931433,0,0,0,0
0.0001581565,0.6060107,2.034276,-0.02500852,-0.01275553,0.9995847,0.006490034
-0.2695968,-0.06003594,1.918665,0,0,0,0
-0.2951196,0.00295856,1.9261,0,0,0,0
0.2925895,-0.05771146,1.88489,0,0,0,0
0.2668697,-0.003226799,1.905,0,0,0,0
0.01399552,0.05042528,2.016601,-0.02449352,-0.01311923,0.9993843,0.02142301
0.005868414,0.3728696,2.030633,-0.02478198,-0.01312541,0.9993773,0.02141922
-0.001989007,0.6811152,2.031967,-0.02463606,-0.01257399,0.9995362,-0.01274491
-0.01971715,0.8274181,2.016814,0,0,0,0
-0.178295,0.553167,2.025969,-0.0249109,0.8011642,-0.5979226,0.001979799
-0.2444307,0.301949,2.044532,-0.04475182,0.8085611,-0.1253073,-0.5731703
-0.2654064,0.09233219,1.967608,0.1292707,-0.4978463,-0.1263155,0.8482231
-0.2689723,0.00899883,1.932713,0.1179928,-0.5014401,-0.1588636,0.8422576
0.1712632,0.5576023,2.008702,-0.05608786,0.7954434,0.6019624,-0.04201427
0.2463572,0.3054506,2.04313,-0.04065984,0.7611304,0.1523056,0.6291505
0.281632,0.1003864,1.952192,-0.08905954,0.04524358,-0.2013563,0.9744111
0.2904911,0.01905326,1.902967,-0.06407756,0.05729489,-0.2645444,0.9605351
-0.06687678,0.04731754,1.981738,-0.1573279,0.7080342,-0.6764722,0.1277527
-0.08853083,-0.3338954,1.990995,0.0121534,-0.6898876,0.0283487,0.7232591
-0.08610734,-0.692085,2.039362,-0.04362861,-0.6095613,0.05103563,0.7898905
-0.112635,-0.7691582,1.945788,0,0,0,0
0.0942515,0.05146366,1.973917,-0.1811833,0.6843529,0.6876655,-0.1610896
0.1251027,-0.3402591,1.992878,-0.009596962,0.7234455,0.04506332,0.6888424
0.1261058,-0.7001911,2.029391,0.03152944,0.6441684,0.03950835,0.7632116
0.1440001,-0.7698561,1.931961,0,0,0,0
-5.144533E-05,0.60596,2.033837,-0.02489309,-0.01286175,0.9995859,0.006551246
-0.2686711,-0.05935765,1.916059,0,0,0,0
-0.2956548,0.0190381,1.934154,0,0,0,0
0.296515,-0.05320506,1.8812,0,0,0,0
0.2990144,-0.02881707,1.937333,0,0,0,0
0.01380069,0.05045612,2.01603,-0.02496445,-0.01319714,0.9993715,0.02142891
0.005631858,0.3728266,2.030067,-0.02485097,-0.01319471,0.9993743,0.0214304
-0.002265449,0.6809961,2.031421,-0.02429233,-0.01264264,0.9995442,-0.01270244
-0.02003811,0.8274591,2.01645,0,0,0,0
-0.1785997,0.5532517,2.02541,-0.02487358,0.8008617,-0.598329,0.002073027
-0.2449839,0.3015559,2.044063,-0.0446103,0.8093956,-0.1256159,-0.5719346
-0.2657943,0.091779,1.967242,0.1300685,-0.5066858,-0.12489,0.8430625
-0.2689324,0.008051774,1.931838,0.1184806,-0.5104446,-0.1603632,0.8364761
0.1709611,0.5575967,2.008392,-0.05563711,0.7953461,0.6021655,-0.04154256
0.2458721,0.3058177,2.043093,-0.04139428,0.7557144,0.1522364,0.6356149
